89,0.55877636121601,0.754716803871487,0.762725572504257,0.802614295276164,0.789730735260507,0.61374602992044,0.749310972091337
93,0.58144767649846,0.637808647862799,0.616174392829987,0.573050080278682,0.60978772535672,0.550628200925599,0.727812973710335
94,0.734500700535584,0.632233423892173,0.617406091820666,0.548510576474859,0.580139558887382,0.516373016175362,0.558005919862774
95,0.6231879497706,0.708219230208154,0.695922147652664,0.527564543640837,0.544941709222183,0.569186012772394,0.698791772525875
96,0.779676517180138,0.638935193048703,0.612106362641786,0.809334839385245,0.785791328178295,0.501615733713791,0.463377350249491
97,0.679605861823603,0.637853609296114,0.612771240858924,0.77874659591554,0.760236139852833,0.461790103245597,0.540121815281866
98,0.438031799170277,0.701025188262238,0.721416435954314,0.711436880931094,0.747408331523768,0.525149608709793,0.801277478123667
99,0.511231312991816,0.691903565195841,0.68579666870867,0.647814075137842,0.605079075976794,0.637379988809192,0.796184840168998
100,0.679420166864589,0.690159272758323,0.661434622070162,0.617735831876372,0.598157753650608,0.677574448572396,0.618374059497004
101,0.724676529853089,0.701923494879778,0.673752839610104,0.658429383045286,0.641639113302661,0.756785304077329,0.603710361265856
102,0.711347091766995,0.664720209509371,0.641532301639381,0.492381374741129,0.542438582479655,0.619227223712652,0.545139704124089
103,0.403232530987358,0.554962520001294,0.54686000014219,0.711007899275676,0.672074635307061,0.492441703126968,0.859816834211146
104,0.693623356081255,0.668873868346752,0.707977687597474,0.752811904840201,0.728440323763238,0.522619894613207,0.615338155864008
105,0.6625761360265,0.622785151200755,0.641041966736097,0.581350040271755,0.554379662998124,0.450651975860454,0.582452441501059
107,0.668643024079176,0.558635986491133,0.53586275204659,0.711030447565193,0.71783289095789,0.513896030474906,0.620901729143452
111,0.74894608877161,0.572021720155336,0.566658848207538,0.548122888900571,0.590683456184419,0.523807583460653,0.602543897084029
113,0.846789253372291,0.558781268884072,0.556644203961196,0.556400723651796,0.618465125726447,0.507848577036884,0.440262965200261
114,0.648881171467245,0.526903724969537,0.532968828094427,0.772264065557028,0.746393068420446,0.398543937080743,0.642918678923885
116,0.761579157390703,0.523826661936605,0.532406302130754,0.535226907295876,0.505039048735791,0.376619073944522,0.428576219241035
117,0.7007464089085,0.525076189141752,0.532700800119376,0.73035824373066,0.745883958081197,0.382532237448699,0.565130199025828
118,0.68275844695312,0.613460559581249,0.622484269365455,0.631998396349909,0.59890738400593,0.531213689699767,0.650275486189426
120,0.665680651152251,0.657350833799746,0.651236744934983,0.693312031991915,0.697329611592884,0.526813118975205,0.652761045026379
121,0.744319912494685,0.644954935360578,0.647797103700793,0.686234153217683,0.710002020730725,0.498129390700218,0.615338155864008
122,0.751305968239987,0.652880697202486,0.647106598566668,0.624652907574124,0.616668984626233,0.536821786964044,0.584930474640667
123,0.607674115774627,0.538837093073868,0.530879022958535,0.790730899825237,0.805322084870106,0.637261022762317,0.652761045026379
124,0.534101306427751,0.664653787387274,0.722510041347308,0.672503349539053,0.683105403110238,0.421605523525462,0.751608137742132
125,0.684906202822122,0.664109361746449,0.722894093852399,0.550036499831198,0.544048871646655,0.443453431078371,0.631930586395547
127,0.546229070594971,0.703622617302475,0.711317647300659,0.675470673009405,0.664313506760427,0.546590218707713,0.864069776877662
130,0.711676988570745,0.607298948658143,0.620111791382344,0.639155487783214,0.661900395688511,0.502734054184661,0.617375135319774
132,0.557735203100901,0.733556726591348,0.751810131266654,0.720067968597961,0.723259094158948,0.562360359139457,0.784853721796741
133,0.74060833329157,0.599795935049083,0.617522288479543,0.631939078859013,0.625008729667526,0.559908653538976,0.453407639408256
135,0.652724740351397,0.767382274599866,0.780019983084275,0.808569677948802,0.787446294713613,0.655524812239522,0.694546433369439
137,0.486081880296579,0.652203652234936,0.638865403209615,0.77939922483088,0.735519623854034,0.876533323232637,0.784085695603317
138,0.715840507135734,0.667511822673086,0.661852435896392,0.928847472324123,0.941047918470564,0.875270696859688,0.510974783792075
